machine,debugsize,debugrva,majorimageversion,majorosversion,exportrva,exportsize,iatvra,majorlinkerversion,minorlinkerversion,numberofsections,sizeofstackreserve,dllcharacteristics,resourcesize,bitcoinaddresses,benign,debug_density,stack_reserve_per_section,log_debugsize,log_exportsize
332,28,22288,0,5,0,0,0,11,0,3,0,34112,1132,0,1,0.0012562814064715176,0.0,3.367295829986474,0.0
34404,28,147452,0,5,0,0,0,11,0,3,0,33088,1228,0,1,0.00018989230392331795,0.0,3.367295829986474,0.0
34404,28,53788,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.000520562207086978,0.0,3.367295829986474,0.0
34404,28,55868,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.0005011813559638467,0.0,3.367295829986474,0.0
34404,28,53956,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.0005189413595301836,0.0,3.367295829986474,0.0
34404,28,53948,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.0005190183138357273,0.0,3.367295829986474,0.0
332,28,53124,0,5,0,0,0,11,0,3,0,34112,1312,0,1,0.0005270687447242171,0.0,3.367295829986474,0.0
34404,28,54364,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.000515046722000764,0.0,3.367295829986474,0.0
34404,28,55188,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.0005073566716483009,0.0,3.367295829986474,0.0
34404,28,54068,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.0005178663903754778,0.0,3.367295829986474,0.0
34404,28,54140,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.0005171776873813857,0.0,3.367295829986474,0.0
34404,28,54108,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.0005174835513200481,0.0,3.367295829986474,0.0
34404,28,54060,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.0005179430261713017,0.0,3.367295829986474,0.0
34404,28,53892,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.0005195576336896834,0.0,3.367295829986474,0.0
332,28,53640,0,5,0,0,0,11,0,3,0,34112,1312,0,1,0.0005219985084783746,0.0,3.367295829986474,0.0
332,28,55716,0,5,0,0,0,11,0,3,0,34112,1312,0,1,0.0005025486394388418,0.0,3.367295829986474,0.0
332,28,4208,10,6,0,0,28672,12,10,5,1048576,49472,4076,0,1,0.006653992379624543,209714.7805704389,3.367295829986474,0.0
34404,28,25584,10,6,0,0,24576,12,10,6,1048576,49504,4076,0,1,0.001094434020835509,174762.37539604102,3.367295829986474,0.0
34404,28,5040,8,5,0,0,4096,8,0,4,1048576,33088,4176,0,1,0.005555555544532628,262143.34464163842,3.367295829986474,0.0
332,28,4592,8,5,0,0,4096,8,0,3,1048576,33088,4172,0,1,0.006097560962331096,349524.1682527725,3.367295829986474,0.0
34404,56,32080,10,6,0,0,28672,14,12,6,1048576,33120,4228,0,1,0.001745635909680288,174762.37539604102,4.04305126783455,0.0
332,0,0,8,5,0,0,0,8,0,2,1048576,1088,3464,0,1,0.0,524285.3785731071,0.0,0.0
34404,0,0,8,5,0,0,0,8,0,1,1048576,0,3464,0,1,0.0,1048565.5143448565,0.0,0.0
332,0,0,8,5,0,0,0,8,0,2,1048576,1024,3464,0,1,0.0,524285.3785731071,0.0,0.0
332,56,4096,10,6,0,0,0,14,12,2,1048576,1344,3496,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,0,0,10,6,0,0,0,12,10,1,1048576,1344,3344,0,1,0.0,1048565.5143448565,0.0,0.0
34404,0,0,10,6,0,0,0,12,10,1,1048576,352,3344,0,1,0.0,1048565.5143448565,0.0,0.0
34404,0,0,8,5,0,0,0,8,0,1,1048576,64,3464,0,1,0.0,1048565.5143448565,0.0,0.0
34404,56,4096,10,6,0,0,0,14,12,2,1048576,352,3496,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,28,20480,0,4,0,0,37460,2,25,9,2097152,32768,1256,0,1,0.001367187499332428,233016.62998152224,3.367295829986474,0.0
332,28,26204,0,4,0,0,8192,8,0,3,1048576,1344,4436,0,1,0.0010685391539198064,349524.1682527725,3.367295829986474,0.0
34404,28,65376,0,5,0,0,0,8,0,6,0,320,1456,0,1,0.0004282917277856871,0.0,3.367295829986474,0.0
332,28,47720,0,5,0,0,0,8,0,5,0,1344,1456,0,1,0.0005867560769935549,0.0,3.367295829986474,0.0
332,28,58248,0,4,0,0,8192,8,0,3,1048576,1344,3572,0,1,0.000480703200027348,349524.1682527725,3.367295829986474,0.0
332,28,23148,0,4,0,0,8192,8,0,3,1048576,34112,1392,0,1,0.0012096077409669917,349524.1682527725,3.367295829986474,0.0
34404,28,48368,0,5,0,0,0,8,0,6,0,33088,1388,0,1,0.0005788951371611613,0.0,3.367295829986474,0.0
332,28,35308,0,5,0,0,0,8,0,5,0,34112,1388,0,1,0.0007930214113535115,0.0,3.367295829986474,0.0
332,28,36940,0,4,0,0,8192,8,0,3,1048576,1344,4172,0,1,0.0007579859229133768,349524.1682527725,3.367295829986474,0.0
332,28,112076,0,5,0,0,0,8,0,5,0,1344,1376,0,1,0.00024983047215730125,0.0,3.367295829986474,0.0
332,28,26072,0,4,0,0,8192,8,0,3,1048576,1344,4428,0,1,0.0010739490637181846,349524.1682527725,3.367295829986474,0.0
34404,28,65140,0,5,0,0,0,8,0,6,0,320,1456,0,1,0.000429843414118845,0.0,3.367295829986474,0.0
332,28,47436,0,5,0,0,0,8,0,5,0,1344,1456,0,1,0.000590268993888551,0.0,3.367295829986474,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,1344,1124,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1116,0,1,0.0,349524.1682527725,0.0,0.0
332,28,113532,0,4,0,0,8192,11,0,3,1048576,34112,1136,0,1,0.000246626501757511,349524.1682527725,3.367295829986474,0.0
34404,28,4576,8,5,279648,97,4096,8,0,5,1048576,64,1612,0,1,0.0061188811055094385,209714.7805704389,3.367295829986474,4.584967478670572
332,28,142744,0,4,0,0,8192,8,0,3,1048576,1344,1648,0,1,0.00019615535502745087,349524.1682527725,3.367295829986474,0.0
332,28,142744,0,4,0,0,8192,8,0,3,1048576,1344,1656,0,1,0.00019615535502745087,349524.1682527725,3.367295829986474,0.0
332,84,46576,10,6,0,0,204800,12,10,5,1048576,49472,1936,0,1,0.0018035039501452456,209714.7805704389,4.442651256490317,0.0
332,84,24336,10,10,58160,115,65536,14,10,5,262144,16704,1096,0,1,0.003451676527181264,52428.69514260972,4.442651256490317,4.7535901911063645
34404,84,75424,10,10,78048,116,53968,14,10,6,262144,16736,1096,0,1,0.0011137038606923919,43690.593849010256,4.442651256490317,4.762173934797756
34404,84,61680,10,10,64576,200,55072,14,10,6,262144,16736,1464,0,1,0.00136186770405936,43690.593849010256,4.442651256490317,5.303304908059076
332,28,4096,10,6,0,0,0,12,10,2,1048576,1344,1424,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
34404,28,4096,10,6,0,0,0,12,10,2,1048576,352,1424,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,28,117812,0,4,0,0,8192,8,0,3,1048576,1344,1208,0,1,0.00023766679113862196,349524.1682527725,3.367295829986474,0.0
332,28,117812,0,4,0,0,8192,8,0,3,1048576,1344,6356,0,1,0.00023766679113862196,349524.1682527725,3.367295829986474,0.0
34404,0,0,6,6,0,0,0,9,0,1,262144,320,51360,0,1,0.0,262141.37858621412,0.0,0.0
34404,84,142400,10,10,146096,192,137776,14,10,7,262144,16736,1096,0,1,0.0005898876404080136,37449.08935844377,4.442651256490317,5.262690188904886
332,28,4496,6,6,176656,189,4096,9,0,4,262144,320,1096,0,1,0.006227757993265663,65535.836160409606,3.367295829986474,5.247024072160486
34404,28,4784,6,6,156960,189,4096,9,0,5,262144,320,1096,0,1,0.005852842797130346,52428.69514260972,3.367295829986474,5.247024072160486
34404,84,15200,10,10,0,0,13648,14,10,7,524288,49504,1864,0,1,0.005526315785837951,74898.17871688755,4.442651256490317,0.0
34404,56,4096,10,10,4192,332,0,12,10,2,262144,352,1000,0,1,0.0136718749666214,131071.34464327678,4.04305126783455,5.808142489980444
332,56,4096,10,10,4368,332,0,12,10,2,262144,1344,1000,0,1,0.0136718749666214,131071.34464327678,4.04305126783455,5.808142489980444
332,84,4592,10,10,0,0,20480,14,10,5,262144,49472,2088,0,1,0.01829268288699329,52428.69514260972,4.442651256490317,0.0
332,84,5136,10,6,0,0,36864,12,10,5,1048576,49472,1892,0,1,0.01635514015507177,209714.7805704389,4.442651256490317,0.0
332,84,4096,10,10,4352,213,0,14,10,2,262144,1344,1008,0,1,0.0205078124499321,131071.34464327678,4.442651256490317,5.365976015021851
34404,84,4096,10,10,4192,216,0,14,10,2,262144,352,1008,0,1,0.0205078124499321,131071.34464327678,4.442651256490317,5.37989735354046
332,84,4096,10,10,4352,427,0,14,10,2,262144,1344,1008,0,1,0.0205078124499321,131071.34464327678,4.442651256490317,6.059123195581797
34404,84,4096,10,10,4192,428,0,14,10,2,262144,352,1008,0,1,0.0205078124499321,131071.34464327678,4.442651256490317,6.061456918928017
332,84,4096,10,10,4352,165,0,14,10,2,262144,1344,1008,0,1,0.0205078124499321,131071.34464327678,4.442651256490317,5.111987788356544
34404,84,4096,10,10,4192,168,0,14,10,2,262144,352,1008,0,1,0.0205078124499321,131071.34464327678,4.442651256490317,5.1298987149230735
34404,56,86896,0,6,0,0,86016,12,0,6,1048576,33120,8352,0,1,0.0006444485361070189,174762.37539604102,4.04305126783455,0.0
332,56,38528,10,6,124640,106,131072,14,12,5,1048576,320,23664,0,1,0.0014534883717157682,209714.7805704389,4.04305126783455,4.672828834461906
34404,56,159424,10,6,173456,108,118784,14,12,6,1048576,352,23664,0,1,0.00035126455236656563,174762.37539604102,4.04305126783455,4.6913478822291435
332,56,4096,10,6,0,0,0,14,12,2,1048576,1344,23664,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,12,2,1048576,320,23664,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,84,5584,10,10,27904,171,40960,14,10,5,262144,17728,1008,0,1,0.015042979915753976,52428.69514260972,4.442651256490317,5.147494476813453
34404,84,18224,10,10,18848,172,16656,14,10,6,262144,16736,1008,0,1,0.004609306406601566,43690.593849010256,4.442651256490317,5.153291594497779
34404,28,5568,6,6,85824,177,4096,9,0,5,262144,320,8368,0,1,0.0050287356231524145,52428.69514260972,3.367295829986474,5.181783550292085
34404,84,81392,10,10,93376,172,73768,14,10,7,262144,16736,1056,0,1,0.0010320424610487464,37449.08935844377,4.442651256490317,5.153291594497779
34404,84,155824,10,10,169216,76,141168,14,10,8,262144,16736,2432,0,1,0.000539069719649151,32767.959040051202,4.442651256490317,4.343805421853684
34404,28,5072,6,6,80192,74,4096,9,0,6,262144,320,1296,0,1,0.005520504720976923,43690.593849010256,3.367295829986474,4.31748811353631
332,84,5024,10,10,22240,371,32768,14,10,7,262144,16704,1048,0,1,0.01671974518965019,37449.08935844377,4.442651256490317,5.918893854273146
34404,84,30480,10,10,33504,372,28944,14,10,8,262144,16736,1048,0,1,0.0027559055109068554,32767.959040051202,4.442651256490317,5.921578419643816
34404,84,75440,10,10,86944,244,70576,14,10,7,262144,16736,1096,0,1,0.0011134676562680982,37449.08935844377,4.442651256490317,5.501258210544727
332,84,9648,10,10,49792,423,57344,14,10,5,262144,16704,1016,0,1,0.008706467652667426,52428.69514260972,4.442651256490317,6.049733455231958
34404,84,64160,10,10,73984,424,56256,14,10,6,262144,16736,1016,0,1,0.0013092269324642726,43690.593849010256,4.442651256490317,6.052089168924417
332,28,4304,6,6,67696,413,4096,9,0,4,262144,320,1032,0,1,0.006505576193063253,65535.836160409606,3.367295829986474,6.025865973825314
34404,28,4512,6,6,82160,413,4096,9,0,5,262144,64,1032,0,1,0.006205673745111539,52428.69514260972,3.367295829986474,6.025865973825314
34404,84,61088,10,10,70144,112,53448,14,10,6,262144,16736,1008,0,1,0.0013750654790834426,43690.593849010256,4.442651256490317,4.727387818712341
34404,84,19728,10,10,20688,196,17072,14,10,6,262144,16736,1072,0,1,0.004257907540420769,43690.593849010256,4.442651256490317,5.2832037287379885
34404,28,4480,6,6,15248,194,4096,9,0,6,262144,320,1080,0,1,0.006249999986049108,43690.593849010256,3.367295829986474,5.272999558563747
34404,56,4096,10,10,0,0,0,14,10,2,262144,352,2960,0,1,0.0136718749666214,131071.34464327678,4.04305126783455,0.0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,3908,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,5020,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,3432,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,3428,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
34404,28,4096,10,6,0,0,0,14,10,2,1048576,352,5680,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
34404,28,4096,10,6,0,0,0,14,10,2,1048576,352,3428,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
34404,28,4096,10,6,0,0,0,14,10,2,1048576,352,5640,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
34404,28,4096,10,6,0,0,0,14,10,2,1048576,352,4712,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
34404,28,4096,10,6,0,0,0,14,10,2,1048576,352,5488,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
34404,28,4096,10,6,0,0,0,14,10,2,1048576,352,3952,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
34404,28,4096,10,6,0,0,0,14,10,2,1048576,352,3908,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
34404,28,4096,10,6,0,0,0,14,10,2,1048576,352,5020,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
34404,28,4096,10,6,0,0,0,14,10,2,1048576,352,3432,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,28,4096,10,6,0,0,0,12,10,2,1048576,1344,4664,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
34404,28,4096,10,6,0,0,0,12,10,2,1048576,352,4664,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,28,18160,0,4,0,0,8192,11,0,3,1048576,34144,960,0,1,0.0015418502194152806,349524.1682527725,3.367295829986474,0.0
452,84,11024,10,10,0,0,28672,14,10,6,262144,49472,1024,0,1,0.007619738744902269,43690.593849010256,4.442651256490317,0.0
34404,84,24192,10,10,0,0,16656,14,10,6,524288,49504,1024,0,1,0.0034722222207869452,87381.18769802051,4.442651256490317,0.0
332,84,10816,10,10,0,0,24576,14,10,5,262144,49472,1024,0,1,0.007766272182168758,52428.69514260972,4.442651256490317,0.0
34404,28,4256,6,6,7472,51,4096,9,0,5,262144,320,1256,0,1,0.006578947352963,52428.69514260972,3.367295829986474,3.9512437185814275
34404,28,4752,6,6,0,0,4096,9,0,5,524288,33088,1840,0,1,0.005892255879856364,104857.39028521944,3.367295829986474,0.0
34404,28,5216,6,6,95344,165,4096,9,0,5,262144,320,5816,0,1,0.0053680981492176035,52428.69514260972,3.367295829986474,5.111987788356544
332,28,4464,6,6,134448,54,4096,9,0,4,262144,320,1064,0,1,0.0062724014196406785,65535.836160409606,3.367295829986474,4.007333185232471
34404,28,4816,6,6,138464,54,4096,9,0,6,262144,320,1064,0,1,0.005813953476299931,43690.593849010256,3.367295829986474,4.007333185232471
34404,28,5232,6,6,0,0,4096,9,0,5,524288,33088,5032,0,1,0.005351681946957795,104857.39028521944,3.367295829986474,0.0
34404,0,0,6,6,0,0,0,9,0,1,262144,320,1288,0,1,0.0,262141.37858621412,0.0,0.0
332,0,0,6,6,0,0,0,9,0,1,262144,1344,1288,0,1,0.0,262141.37858621412,0.0,0.0
34404,28,4992,6,6,0,0,4096,9,0,6,524288,33088,2144,0,1,0.005608974347738433,87381.18769802051,3.367295829986474,0.0
34404,28,8320,6,6,0,0,8192,9,0,8,262144,0,1064,0,1,0.003365384611339682,32767.959040051202,3.367295829986474,0.0
34404,28,8336,6,6,0,0,8192,9,0,9,262144,0,2392,0,1,0.0033589251399245143,29127.07874769028,3.367295829986474,0.0
332,28,79680,0,5,0,0,0,11,0,3,0,34112,1132,0,1,0.0003514056224458577,0.0,3.367295829986474,0.0
332,28,149176,0,5,0,0,0,11,0,3,0,34112,1228,0,1,0.00018769775297717477,0.0,3.367295829986474,0.0
332,28,130568,0,5,0,0,0,11,0,3,0,34112,1228,0,1,0.00021444764412302802,0.0,3.367295829986474,0.0
332,28,31432,0,5,0,0,0,11,0,3,0,34112,1260,0,1,0.000890811911144435,0.0,3.367295829986474,0.0
332,28,28580,0,4,0,0,8192,11,0,3,1048576,34112,1384,0,1,0.0009797060878307536,349524.1682527725,3.367295829986474,0.0
332,28,23768,0,4,0,0,8192,11,0,3,1048576,34112,1400,0,1,0.0011780545265996068,349524.1682527725,3.367295829986474,0.0
332,28,74296,0,4,0,0,8192,11,0,3,1048576,34112,1272,0,1,0.00037687089474845606,349524.1682527725,3.367295829986474,0.0
332,28,73724,0,4,0,0,8192,11,0,3,1048576,34112,1288,0,1,0.0003797949106966802,349524.1682527725,3.367295829986474,0.0
332,28,47828,0,4,0,0,8192,11,0,3,1048576,34112,1360,0,1,0.0005854311280870136,349524.1682527725,3.367295829986474,0.0
332,28,47424,0,4,0,0,8192,11,0,3,1048576,34112,1376,0,1,0.0005904183534517505,349524.1682527725,3.367295829986474,0.0
332,28,66492,0,4,0,0,8192,11,0,3,1048576,34112,1304,0,1,0.0004211032905580967,349524.1682527725,3.367295829986474,0.0
332,28,66352,0,4,0,0,8192,11,0,3,1048576,34112,1320,0,1,0.00042199180123854717,349524.1682527725,3.367295829986474,0.0
332,28,143376,6,4,0,0,143360,8,0,4,262144,1344,1744,0,1,0.000195290704148861,65535.836160409606,3.367295829986474,0.0
332,28,143376,6,4,0,0,143360,8,0,4,262144,1344,1720,0,1,0.000195290704148861,65535.836160409606,3.367295829986474,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1256,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1240,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,8,0,4,1048576,1344,1432,0,1,0.0,262143.34464163842,0.0,0.0
332,84,7584,10,10,7488,84,0,14,10,3,262144,17728,1056,0,1,0.011075949352484245,87381.04206319312,4.442651256490317,4.442651256490317
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,9160,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1584,0,1,0.0,349524.1682527725,0.0,0.0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,4936,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,56,34584,0,5,0,0,0,11,0,4,0,34112,1500,0,1,0.0016192458935868476,0.0,4.04305126783455,0.0
332,28,26072,0,4,0,0,8192,11,0,3,1048576,34144,1056,0,1,0.0010739490637181846,349524.1682527725,3.367295829986474,0.0
332,28,20496,0,4,0,0,8192,11,0,3,1048576,34144,1152,0,1,0.0013661202179127048,349524.1682527725,3.367295829986474,0.0
332,28,46416,0,4,0,0,8192,11,0,3,1048576,34112,1536,0,1,0.0006032402618486642,349524.1682527725,3.367295829986474,0.0
332,28,135356,0,4,0,0,8192,11,0,3,1048576,34112,1544,0,1,0.00020686190488734436,349524.1682527725,3.367295829986474,0.0
332,28,53992,0,5,0,0,0,11,0,3,0,34112,1312,0,1,0.0005185953473628324,0.0,3.367295829986474,0.0
332,28,53960,0,5,0,0,0,11,0,3,0,34112,1312,0,1,0.0005189028909342285,0.0,3.367295829986474,0.0
332,28,53912,0,5,0,0,0,11,0,3,0,34112,1312,0,1,0.0005193648908370372,0.0,3.367295829986474,0.0
332,28,53744,0,5,0,0,0,11,0,3,0,34112,1312,0,1,0.0005209883893046687,0.0,3.367295829986474,0.0
34404,28,53300,0,5,0,0,0,11,0,3,0,33088,1312,0,1,0.0005253283301078183,0.0,3.367295829986474,0.0
332,28,8528,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1,0.0032833020599398427,349524.1682527725,3.367295829986474,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,1024,880,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,6,0,3,1048576,1024,1648,0,1,0.0,349524.1682527725,0.0,0.0
332,28,40372,0,5,0,0,0,11,0,4,0,1088,1644,0,1,0.0006935499849664247,0.0,3.367295829986474,0.0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,3576,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,56,28496,0,5,0,0,0,11,0,4,0,34112,1290,0,1,0.0019651880958853215,0.0,4.04305126783455,0.0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1688,0,1,0.0,349524.1682527725,0.0,0.0
332,28,149192,0,5,0,0,0,8,0,5,0,34112,1452,0,1,0.00018767762345248557,0.0,3.367295829986474,0.0
332,28,41228,0,4,0,0,8192,8,0,3,1048576,1344,6468,0,1,0.0006791500920056393,349524.1682527725,3.367295829986474,0.0
332,28,131368,0,4,0,0,8192,8,0,3,1048576,34112,1408,0,1,0.0002131417087713034,349524.1682527725,3.367295829986474,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,1344,1160,0,1,0.0,349524.1682527725,0.0,0.0
332,56,48112,0,5,0,0,0,11,0,4,0,34112,1310,0,1,0.0011639507812678852,0.0,4.04305126783455,0.0
34404,56,65372,0,5,0,0,0,11,0,4,0,33088,1226,0,1,0.0008566358684365422,0.0,4.04305126783455,0.0
332,56,54644,0,5,0,0,0,11,0,4,0,34112,1274,0,1,0.0010248151670769316,0.0,4.04305126783455,0.0
332,56,31564,0,5,0,0,0,11,0,4,0,34112,1250,0,1,0.001774173108042652,0.0,4.04305126783455,0.0
332,56,13116,0,5,0,0,0,11,0,3,0,34112,1264,0,1,0.004269594385277833,0.0,4.04305126783455,0.0
34404,56,32620,0,5,0,0,0,11,0,4,0,33088,1186,0,1,0.0017167381968986087,0.0,4.04305126783455,0.0
34404,56,34828,0,5,0,0,0,11,0,4,0,33088,1138,0,1,0.0016079016878351032,0.0,4.04305126783455,0.0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1040,0,1,0.0,349524.1682527725,0.0,0.0
332,28,57376,0,4,0,0,8192,8,0,3,1048576,1344,1216,0,1,0.0004880089235066911,349524.1682527725,3.367295829986474,0.0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,2224,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,28,27204,0,4,0,0,8192,8,0,3,1048576,1344,1088,0,1,0.0010292604025035803,349524.1682527725,3.367295829986474,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,1024,1092,0,1,0.0,349524.1682527725,0.0,0.0
332,28,27204,0,4,0,0,8192,8,0,3,1048576,1024,1088,0,1,0.0010292604025035803,349524.1682527725,3.367295829986474,0.0
332,28,18028,0,4,0,0,8192,8,0,3,1048576,1344,1248,0,1,0.0015531395598218662,349524.1682527725,3.367295829986474,0.0
332,28,18028,0,4,0,0,8192,8,0,3,1048576,1024,1248,0,1,0.0015531395598218662,349524.1682527725,3.367295829986474,0.0
332,28,20828,0,5,0,0,0,11,0,3,0,34112,1132,0,1,0.001344344151457488,0.0,3.367295829986474,0.0
332,56,42816,10,6,0,0,118784,14,12,5,1048576,33088,1804,0,1,0.0013079222717423573,209714.7805704389,4.04305126783455,0.0
332,84,5952,10,10,34160,389,40960,14,10,5,262144,16704,3832,0,1,0.014112903202095257,52428.69514260972,4.442651256490317,5.966146739123692
34404,84,40192,10,10,42880,392,37280,14,10,6,262144,16736,3832,0,1,0.0020899681523462456,43690.593849010256,4.442651256490317,5.973809611869261
332,28,4720,6,6,37904,389,4096,9,0,4,262144,320,3832,0,1,0.005932203377262281,65535.836160409606,3.367295829986474,5.966146739123692
34404,28,5344,6,6,46752,389,4096,9,0,5,262144,320,3832,0,1,0.00523952094827934,52428.69514260972,3.367295829986474,5.966146739123692
34404,56,4096,10,10,0,0,0,14,10,2,262144,352,1320,0,1,0.0136718749666214,131071.34464327678,4.04305126783455,0.0
34404,0,0,6,6,0,0,0,9,0,1,262144,320,1320,0,1,0.0,262141.37858621412,0.0,0.0
332,84,150048,0,6,196608,115,151552,14,10,5,1048576,320,1264,0,1,0.0005598208572883464,209714.7805704389,4.442651256490317,4.7535901911063645
34404,84,86016,10,10,89856,404,60320,14,10,6,262144,16736,1080,0,1,0.0009765624998864673,43690.593849010256,4.442651256490317,6.003887067106539
34404,84,13696,10,10,0,0,12560,14,10,6,524288,49504,52376,0,1,0.006133177565615378,87381.18769802051,4.442651256490317,0.0
332,28,4480,6,6,0,0,4096,9,0,4,262144,33088,61936,0,1,0.006249999986049108,65535.836160409606,3.367295829986474,0.0
332,84,4672,10,10,0,0,16384,14,10,5,262144,49472,52376,0,1,0.017979452016311105,52428.69514260972,4.442651256490317,0.0
332,28,87692,0,4,0,0,8192,11,0,3,1048576,34144,1208,0,1,0.0003192993659262761,349524.1682527725,3.367295829986474,0.0
332,84,41024,6,6,43600,397,36864,12,10,5,1048576,320,4360,0,1,0.002047581902777013,209714.7805704389,4.442651256490317,5.986452005284438
332,84,41024,6,6,43600,397,36864,12,10,5,1048576,320,4368,0,1,0.002047581902777013,209714.7805704389,4.442651256490317,5.986452005284438
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,60552,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,84,13648,0,5,0,0,12288,14,0,6,1048576,33088,1692,0,1,0.006154747943907717,174762.37539604102,4.442651256490317,0.0
